trip_id,aircraft,trip_type,trip_start_month,price
TRIP_1804,N716TM,Charter flight,2025-08-01,38299.15
TRIP_1805,N71HC,Owner flight,2025-09-01,17400.91
TRIP_1806,N604CH,Owner flight,2025-03-01,27649.78
TRIP_1807,N604XT,Charter flight,2025-03-01,43426.64
TRIP_1808,N99CT,Charter flight,2025-04-01,25090.76
TRIP_1809,N99CT,Owner flight,2025-05-01,15636.21
TRIP_1810,N301VR,Owner flight,2025-10-01,20409.72
TRIP_1811,N604XT,Charter flight,2025-01-01,35599.67
TRIP_1812,N604CH,Owner flight,2025-07-01,37891.89
TRIP_1813,N716TM,Charter flight,2025-09-01,41956.84
TRIP_1814,N301VR,Charter flight,2025-08-01,17846.47
TRIP_1815,N301VR,Owner flight,2025-05-01,17980.8
TRIP_1816,N610TX,Charter flight,2026-02-01,20497.07
TRIP_1817,N716TM,Owner flight,2026-02-01,31145.69
TRIP_1818,N604CH,Charter flight,2025-04-01,24143.45
TRIP_1819,N579MH,Charter flight,2025-12-01,23204.66
TRIP_1820,N71HC,Charter flight,2025-07-01,22643.86
TRIP_1821,N99CT,Charter flight,2025-05-01,20448.83
TRIP_1822,N301VR,Charter flight,2025-07-01,22060.11
TRIP_1823,N579MH,Charter flight,2025-12-01,25683.52
TRIP_1824,N604CH,Charter flight,2025-01-01,30892.06
TRIP_1825,N604XT,Charter flight,2025-01-01,35272.09
TRIP_1826,N495DD,Charter flight,2025-10-01,28899.36
TRIP_1827,N301VR,Charter flight,2026-02-01,19220.22
TRIP_1828,N610TX,Charter flight,2026-01-01,20626.13
TRIP_1829,N604CH,Charter flight,2025-03-01,34995.39
TRIP_1830,N716TM,Charter flight,2026-02-01,29836.26
TRIP_1831,N610TX,Charter flight,2025-11-01,17777.51
TRIP_1832,N579MH,Charter flight,2025-02-01,25018.36
TRIP_1833,N579MH,Charter flight,2025-02-01,26895.88
TRIP_1834,N604CH,Charter flight,2025-07-01,34172.13
TRIP_1835,N452M,Charter flight,2025-12-01,19857.43
TRIP_1836,N604XT,Owner flight,2025-10-01,38725.1
TRIP_1837,N301VR,Charter flight,2025-02-01,18569.83
TRIP_1838,N71HC,Charter flight,2025-11-01,24817.57
TRIP_1839,N610TX,Charter flight,2025-04-01,17136.82
TRIP_1840,N99CT,Charter flight,2025-02-01,23121.24
TRIP_1841,N71HC,Charter flight,2025-06-01,21847.92
TRIP_1842,N523AR,Charter flight,2025-08-01,44640.48
TRIP_1843,N523AR,Charter flight,2025-10-01,30515.32
TRIP_1844,N579MH,Charter flight,2025-04-01,15830.92
TRIP_1845,N610TX,Charter flight,2025-05-01,23623.62
TRIP_1846,N716TM,Charter flight,2025-04-01,29114.67
TRIP_1847,N301VR,Charter flight,2025-03-01,22039.44
TRIP_1848,N99CT,Charter flight,2025-05-01,23455.38
TRIP_1849,N452M,Charter flight,2026-02-01,21449.4
TRIP_1850,N604XT,Charter flight,2025-09-01,35928.72
TRIP_1851,N716TM,Charter flight,2025-08-01,36603.76
TRIP_1852,N452M,Charter flight,2025-08-01,22593.55
TRIP_1853,N452M,Charter flight,2025-08-01,21967.67
TRIP_1854,N452M,Charter flight,2025-12-01,17458.54
TRIP_1855,N610TX,Charter flight,2025-08-01,25062.5
TRIP_1856,N716TM,Charter flight,2025-07-01,35204.43
TRIP_1857,N604CH,Charter flight,2025-08-01,37073.37
TRIP_1858,N523AR,Charter flight,2025-11-01,37843.96
TRIP_1859,N452M,Charter flight,2026-02-01,23389.82
TRIP_1860,N372MZ,Owner flight,2025-08-01,39208.43
TRIP_1861,N604CH,Charter flight,2026-01-01,35526.95
TRIP_1862,N604XT,Charter flight,2026-02-01,35269.87
TRIP_1863,N99CT,Owner flight,2025-08-01,21521.53
TRIP_1864,N579MH,Charter flight,2025-12-01,27850.21
TRIP_1865,N610TX,Charter flight,2025-10-01,17718.45
TRIP_1866,N610TX,Charter flight,2025-07-01,22110.24
TRIP_1867,N301VR,Charter flight,2025-12-01,18284.19
TRIP_1868,N99CT,Charter flight,2025-01-01,25128.03
TRIP_1869,N301VR,Charter flight,2025-04-01,21418.29
TRIP_1870,N372MZ,Charter flight,2026-01-01,33335.89
TRIP_1871,N452M,Charter flight,2026-01-01,21571.79
TRIP_1872,N99CT,Owner flight,2025-04-01,20523.0
TRIP_1873,N531P,Owner flight,2025-05-01,23439.35
TRIP_1874,N452M,Charter flight,2025-10-01,15976.94
TRIP_1875,N372MZ,Charter flight,2025-06-01,30903.23
TRIP_1876,N495DD,Charter flight,2025-04-01,34438.19
TRIP_1877,N579MH,Owner flight,2025-02-01,18090.76
TRIP_1878,N531P,Charter flight,2025-06-01,21944.88
TRIP_1879,N716TM,Charter flight,2025-08-01,33000.5
TRIP_1880,N579MH,Charter flight,2025-08-01,21271.95
TRIP_1881,N604XT,Charter flight,2025-07-01,38089.42
TRIP_1882,N452M,Charter flight,2025-06-01,18299.58
TRIP_1883,N604XT,Charter flight,2025-02-01,35353.64
TRIP_1884,N604CH,Charter flight,2025-07-01,33587.34
TRIP_1885,N99CT,Charter flight,2025-11-01,20203.01
TRIP_1886,N523AR,Charter flight,2025-12-01,41425.6
TRIP_1887,N301VR,Charter flight,2026-02-01,20949.22
TRIP_1888,N716TM,Owner flight,2026-02-01,36492.13
TRIP_1889,N372MZ,Owner flight,2025-05-01,31938.33
TRIP_1890,N610TX,Owner flight,2025-06-01,22065.37
TRIP_1891,N301VR,Owner flight,2025-10-01,21959.92
TRIP_1892,N71HC,Charter flight,2025-08-01,21719.02
TRIP_1893,N604CH,Charter flight,2026-02-01,30163.29
TRIP_1894,N99CT,Charter flight,2025-08-01,19036.88
TRIP_1895,N579MH,Owner flight,2025-03-01,29017.53
TRIP_1896,N372MZ,Charter flight,2025-12-01,32249.02
TRIP_1897,N579MH,Charter flight,2025-12-01,29494.96
TRIP_1898,N99CT,Charter flight,2026-02-01,19134.01
TRIP_1899,N71HC,Charter flight,2025-07-01,20870.54
TRIP_1900,N604CH,Charter flight,2025-01-01,34251.32
TRIP_1901,N579MH,Charter flight,2025-01-01,21043.18
TRIP_1902,N301VR,Charter flight,2025-07-01,18423.98
TRIP_1903,N604CH,Charter flight,2025-10-01,32183.03
TRIP_1904,N301VR,Charter flight,2025-09-01,20870.16
TRIP_1905,N604CH,Charter flight,2025-07-01,38561.67
TRIP_1906,N99CT,Owner flight,2025-10-01,20707.89
TRIP_1907,N610TX,Charter flight,2025-05-01,20416.55
TRIP_1908,N71HC,Charter flight,2025-08-01,23525.95
TRIP_1909,N71HC,Charter flight,2025-02-01,20603.35
TRIP_1910,N99CT,Charter flight,2025-09-01,19142.84
TRIP_1911,N716TM,Charter flight,2025-06-01,31009.04
TRIP_1912,N452M,Charter flight,2026-01-01,23676.12
TRIP_1913,N610TX,Charter flight,2025-09-01,19676.51
TRIP_1914,N71HC,Charter flight,2025-02-01,19053.57
TRIP_1915,N523AR,Charter flight,2025-03-01,32339.83
TRIP_1916,N372MZ,Charter flight,2025-12-01,39856.76
TRIP_1917,N452M,Charter flight,2025-08-01,19067.57
TRIP_1918,N579MH,Charter flight,2025-01-01,27466.62
TRIP_1919,N71HC,Charter flight,2025-10-01,19923.98
TRIP_1920,N71HC,Owner flight,2025-07-01,17479.05
TRIP_1921,N372MZ,Charter flight,2025-07-01,33670.03
TRIP_1922,N301VR,Charter flight,2026-01-01,20418.02
TRIP_1923,N579MH,Charter flight,2025-01-01,23596.9
TRIP_1924,N71HC,Charter flight,2025-09-01,20150.04
TRIP_1925,N604CH,Charter flight,2025-08-01,33712.22
TRIP_1926,N301VR,Charter flight,2025-04-01,18537.48
TRIP_1927,N579MH,Charter flight,2025-10-01,24037.58
TRIP_1928,N523AR,Charter flight,2025-11-01,37163.79
TRIP_1929,N604XT,Charter flight,2025-05-01,29149.62
TRIP_1930,N301VR,Charter flight,2025-02-01,23747.66
TRIP_1931,N579MH,Charter flight,2026-01-01,11061.82
TRIP_1932,N579MH,Charter flight,2025-09-01,24263.37
TRIP_1933,N579MH,Owner flight,2025-12-01,25631.3
TRIP_1934,N579MH,Charter flight,2025-12-01,21888.27
TRIP_1935,N604XT,Charter flight,2025-06-01,26496.66
TRIP_1936,N604CH,Charter flight,2025-03-01,34613.1
TRIP_1937,N716TM,Charter flight,2025-12-01,35678.78
TRIP_1938,N452M,Charter flight,2025-07-01,17628.2
TRIP_1939,N523AR,Charter flight,2025-09-01,31679.47
TRIP_1940,N301VR,Charter flight,2025-03-01,22906.78
TRIP_1941,N301VR,Charter flight,2025-02-01,20794.2
TRIP_1942,N71HC,Owner flight,2025-07-01,16728.31
TRIP_1943,N604CH,Charter flight,2025-07-01,36799.32
TRIP_1944,N372MZ,Charter flight,2025-04-01,31277.92
TRIP_1945,N604CH,Owner flight,2025-11-01,31900.95
TRIP_1946,N495DD,Charter flight,2025-09-01,35790.63
TRIP_1947,N523AR,Charter flight,2026-02-01,35417.96
TRIP_1948,N99CT,Charter flight,2025-08-01,19493.48
TRIP_1949,N71HC,Owner flight,2026-01-01,19239.48
TRIP_1950,N523AR,Charter flight,2026-01-01,33996.8
TRIP_1951,N301VR,Charter flight,2025-01-01,18548.52
TRIP_1952,N99CT,Charter flight,2025-01-01,23222.53
TRIP_1953,N579MH,Charter flight,2025-05-01,18507.82
TRIP_1954,N372MZ,Charter flight,2025-06-01,34036.49
TRIP_1955,N610TX,Charter flight,2025-03-01,16851.49
TRIP_1956,N610TX,Charter flight,2026-01-01,22840.0
TRIP_1957,N604XT,Charter flight,2025-09-01,34030.76
TRIP_1958,N71HC,Charter flight,2025-12-01,17858.33
TRIP_1959,N604XT,Owner flight,2025-10-01,37740.19
TRIP_1960,N604CH,Owner flight,2026-02-01,25832.28
TRIP_1961,N301VR,Charter flight,2025-06-01,21202.21
TRIP_1962,N71HC,Charter flight,2025-04-01,23378.22
TRIP_1963,N452M,Charter flight,2025-12-01,20948.86
TRIP_1964,N71HC,Charter flight,2025-07-01,19233.72
TRIP_1965,N579MH,Charter flight,2025-08-01,19652.36
TRIP_1966,N579MH,Charter flight,2025-09-01,27788.8
TRIP_1967,N99CT,Owner flight,2026-01-01,22818.55
TRIP_1968,N71HC,Charter flight,2025-11-01,18886.6
TRIP_1969,N71HC,Charter flight,2025-06-01,18953.41
TRIP_1970,N301VR,Charter flight,2025-06-01,23466.92
TRIP_1971,N301VR,Charter flight,2025-08-01,21829.03
TRIP_1972,N452M,Charter flight,2025-12-01,16033.54
TRIP_1973,N716TM,Charter flight,2025-05-01,34217.19
TRIP_1974,N495DD,Charter flight,2026-02-01,34069.77
TRIP_1975,N716TM,Owner flight,2025-03-01,35990.54
TRIP_1976,N610TX,Charter flight,2025-12-01,20515.12
TRIP_1977,N716TM,Owner flight,2025-03-01,32949.16
TRIP_1978,N523AR,Charter flight,2026-01-01,35713.44
TRIP_1979,N452M,Charter flight,2025-06-01,19380.56
TRIP_1980,N452M,Charter flight,2025-02-01,29035.47
TRIP_1981,N99CT,Charter flight,2025-06-01,20806.82
TRIP_1982,N604CH,Charter flight,2026-01-01,34941.2
TRIP_1983,N523AR,Charter flight,2025-06-01,42371.23
TRIP_1984,N523AR,Charter flight,2025-08-01,29542.63
TRIP_1985,N301VR,Charter flight,2025-07-01,20225.07
TRIP_1986,N301VR,Charter flight,2025-08-01,18125.99
TRIP_1987,N372MZ,Charter flight,2026-02-01,37540.04
TRIP_1988,N523AR,Charter flight,2025-09-01,33022.6
TRIP_1989,N523AR,Charter flight,2025-06-01,37320.37
TRIP_1990,N372MZ,Charter flight,2026-02-01,37032.2
TRIP_1991,N604CH,Owner flight,2025-03-01,38121.49
TRIP_1992,N99CT,Charter flight,2025-10-01,21811.3
TRIP_1993,N579MH,Charter flight,2025-03-01,23215.86
TRIP_1994,N301VR,Charter flight,2025-11-01,17005.87
TRIP_1995,N604CH,Charter flight,2025-12-01,39036.34
TRIP_1996,N604XT,Charter flight,2025-01-01,40636.11
TRIP_1997,N610TX,Owner flight,2025-11-01,18155.33
TRIP_1998,N301VR,Owner flight,2026-01-01,22339.69
TRIP_1999,N301VR,Charter flight,2025-05-01,17574.09
TRIP_2000,N716TM,Charter flight,2026-02-01,35813.73
TRIP_2001,N716TM,Charter flight,2025-04-01,36637.68
TRIP_2002,N716TM,Charter flight,2025-09-01,33295.12
TRIP_2003,N452M,Charter flight,2025-09-01,20737.68
TRIP_2004,N716TM,Charter flight,2026-02-01,38392.81
TRIP_2005,N716TM,Charter flight,2025-05-01,34562.33
TRIP_2006,N604CH,Owner flight,2025-10-01,32299.45
TRIP_2007,N523AR,Charter flight,2025-04-01,30104.88
TRIP_2008,N604CH,Charter flight,2025-07-01,33436.94
TRIP_2009,N301VR,Owner flight,2025-06-01,17563.2
TRIP_2010,N523AR,Charter flight,2025-04-01,33490.46
TRIP_2011,N301VR,Owner flight,2026-01-01,19336.89
TRIP_2012,N301VR,Charter flight,2026-01-01,22510.26
TRIP_2013,N452M,Charter flight,2025-10-01,20683.69
TRIP_2014,N301VR,Owner flight,2025-02-01,26868.15
TRIP_2015,N495DD,Charter flight,2025-01-01,26945.64
TRIP_2016,N71HC,Charter flight,2025-04-01,21283.43
TRIP_2017,N71HC,Charter flight,2025-04-01,19371.11
TRIP_2018,N452M,Charter flight,2026-01-01,18109.9
TRIP_2019,N301VR,Charter flight,2025-01-01,20425.58
TRIP_2020,N604XT,Owner flight,2025-06-01,34581.53
TRIP_2021,N610TX,Owner flight,2025-04-01,23194.53
TRIP_2022,N579MH,Owner flight,2025-01-01,24319.4
TRIP_2023,N610TX,Charter flight,2025-01-01,18768.0
TRIP_2024,N301VR,Charter flight,2026-01-01,21335.53
TRIP_2025,N71HC,Charter flight,2025-01-01,19925.87
TRIP_2026,N716TM,Owner flight,2025-08-01,30498.09
TRIP_2027,N372MZ,Charter flight,2025-10-01,34005.82
TRIP_2028,N610TX,Charter flight,2025-08-01,21077.36
TRIP_2029,N716TM,Charter flight,2025-02-01,35289.13
TRIP_2030,N604XT,Charter flight,2025-11-01,36321.25
TRIP_2031,N99CT,Charter flight,2026-01-01,19183.79
TRIP_2032,N579MH,Owner flight,2025-07-01,25111.64
TRIP_2033,N523AR,Owner flight,2026-02-01,35480.46
TRIP_2034,N610TX,Charter flight,2025-08-01,20820.57
TRIP_2035,N579MH,Charter flight,2025-08-01,24113.25
TRIP_2036,N71HC,Owner flight,2025-11-01,25940.23
TRIP_2037,N301VR,Charter flight,2025-10-01,23275.32
TRIP_2038,N99CT,Charter flight,2025-11-01,21238.48
TRIP_2039,N99CT,Charter flight,2026-01-01,18499.48
TRIP_2040,N716TM,Charter flight,2025-07-01,33830.67
TRIP_2041,N452M,Charter flight,2025-05-01,24539.47
TRIP_2042,N579MH,Charter flight,2025-01-01,22029.72
TRIP_2043,N495DD,Charter flight,2025-12-01,34337.08
TRIP_2044,N301VR,Charter flight,2025-09-01,19946.49
TRIP_2045,N452M,Owner flight,2026-01-01,21419.72
TRIP_2046,N372MZ,Charter flight,2025-07-01,33253.41
TRIP_2047,N301VR,Owner flight,2025-02-01,20942.15
TRIP_2048,N372MZ,Charter flight,2025-06-01,33342.73
TRIP_2049,N495DD,Charter flight,2025-02-01,40258.04
TRIP_2050,N301VR,Charter flight,2025-01-01,18784.31
TRIP_2051,N523AR,Owner flight,2026-02-01,38910.58
TRIP_2052,N523AR,Charter flight,2025-07-01,32659.46
TRIP_2053,N99CT,Charter flight,2026-01-01,18365.63
TRIP_2054,N610TX,Charter flight,2025-02-01,18748.02
TRIP_2055,N452M,Charter flight,2026-01-01,16221.41
TRIP_2056,N604XT,Charter flight,2026-02-01,36754.39
TRIP_2057,N523AR,Owner flight,2026-02-01,30344.1
TRIP_2058,N71HC,Owner flight,2025-02-01,19605.2
TRIP_2059,N604XT,Charter flight,2026-01-01,38046.49
TRIP_2060,N579MH,Owner flight,2025-11-01,26552.73
TRIP_2061,N301VR,Charter flight,2025-05-01,16920.85
TRIP_2062,N495DD,Charter flight,2026-02-01,36242.17
TRIP_2063,N604CH,Charter flight,2025-05-01,39561.98
TRIP_2064,N523AR,Charter flight,2025-07-01,32452.63
TRIP_2065,N301VR,Charter flight,2025-01-01,21783.93
TRIP_2066,N604CH,Owner flight,2025-08-01,30426.88
TRIP_2067,N99CT,Charter flight,2025-03-01,21464.14
TRIP_2068,N716TM,Charter flight,2025-04-01,35525.09
TRIP_2069,N99CT,Charter flight,2025-09-01,22152.87
TRIP_2070,N71HC,Owner flight,2025-04-01,21997.87
TRIP_2071,N604CH,Charter flight,2025-10-01,29586.07
TRIP_2072,N495DD,Charter flight,2025-12-01,35546.21
TRIP_2073,N99CT,Charter flight,2025-05-01,24132.28
TRIP_2074,N452M,Charter flight,2025-07-01,15036.73
TRIP_2075,N452M,Charter flight,2025-04-01,22917.32
TRIP_2076,N452M,Charter flight,2026-02-01,24504.26
TRIP_2077,N716TM,Charter flight,2025-01-01,29061.46
TRIP_2078,N523AR,Charter flight,2025-09-01,32317.2
TRIP_2079,N610TX,Charter flight,2025-04-01,21794.36
TRIP_2080,N604CH,Charter flight,2025-09-01,31455.5
TRIP_2081,N301VR,Charter flight,2025-06-01,23911.45
TRIP_2082,N301VR,Owner flight,2025-01-01,23147.24
TRIP_2083,N523AR,Charter flight,2025-12-01,29460.15
TRIP_2084,N452M,Owner flight,2025-03-01,18642.35
TRIP_2085,N495DD,Charter flight,2025-11-01,38079.35
TRIP_2086,N523AR,Charter flight,2025-02-01,37922.64
TRIP_2087,N301VR,Charter flight,2025-09-01,26046.1
TRIP_2088,N604XT,Owner flight,2025-12-01,31480.47
TRIP_2089,N452M,Charter flight,2025-01-01,24148.04
TRIP_2090,N71HC,Charter flight,2026-01-01,18215.22
TRIP_2091,N604CH,Owner flight,2026-02-01,37001.28
TRIP_2092,N610TX,Charter flight,2025-09-01,22730.86
TRIP_2093,N99CT,Charter flight,2025-09-01,13015.25
TRIP_2094,N495DD,Charter flight,2025-08-01,38644.83
TRIP_2095,N716TM,Charter flight,2025-08-01,40538.28
TRIP_2096,N604CH,Charter flight,2025-11-01,39383.53
TRIP_2097,N579MH,Charter flight,2026-02-01,31186.69
TRIP_2098,N604XT,Charter flight,2025-12-01,38860.71
TRIP_2099,N604CH,Charter flight,2025-01-01,32851.18
TRIP_2100,N71HC,Owner flight,2025-11-01,23597.53
TRIP_2101,N610TX,Owner flight,2025-08-01,19015.08
TRIP_2102,N495DD,Charter flight,2025-10-01,35329.67
TRIP_2103,N99CT,Charter flight,2026-02-01,22579.46
TRIP_2104,N372MZ,Charter flight,2025-03-01,36792.32
TRIP_2105,N604CH,Charter flight,2025-11-01,40404.53
TRIP_2106,N71HC,Charter flight,2025-07-01,26721.69
TRIP_2107,N452M,Charter flight,2025-11-01,17656.59
TRIP_2108,N452M,Charter flight,2025-01-01,19679.16
TRIP_2109,N716TM,Charter flight,2025-01-01,36265.51
TRIP_2110,N610TX,Charter flight,2025-10-01,19342.02
TRIP_2111,N301VR,Owner flight,2026-01-01,20310.73
TRIP_2112,N99CT,Charter flight,2025-05-01,22439.55
TRIP_2113,N99CT,Charter flight,2025-05-01,22107.27
TRIP_2114,N452M,Charter flight,2025-08-01,21118.33
TRIP_2115,N604XT,Charter flight,2025-07-01,35590.92
TRIP_2116,N99CT,Charter flight,2025-08-01,19940.32
TRIP_2117,N523AR,Charter flight,2025-06-01,40618.09
TRIP_2118,N579MH,Charter flight,2025-06-01,29821.86
TRIP_2119,N301VR,Charter flight,2025-02-01,23047.04
TRIP_2120,N452M,Charter flight,2025-06-01,17626.56
TRIP_2121,N604CH,Charter flight,2025-05-01,33951.16
TRIP_2122,N531P,Owner flight,2026-01-01,24698.83
TRIP_2123,N610TX,Charter flight,2025-03-01,18148.26
TRIP_2124,N71HC,Charter flight,2025-06-01,20697.71
TRIP_2125,N610TX,Owner flight,2025-08-01,20555.55
TRIP_2126,N604XT,Charter flight,2025-09-01,39336.55
TRIP_2127,N604XT,Charter flight,2025-01-01,33006.84
TRIP_2128,N99CT,Charter flight,2025-03-01,23408.26
TRIP_2129,N452M,Charter flight,2025-03-01,18106.58
TRIP_2130,N523AR,Charter flight,2025-11-01,31728.64
TRIP_2131,N99CT,Charter flight,2025-08-01,19551.59
TRIP_2132,N301VR,Owner flight,2025-01-01,20619.68
TRIP_2133,N579MH,Owner flight,2025-05-01,15542.21
TRIP_2134,N495DD,Charter flight,2025-03-01,36837.19
TRIP_2135,N372MZ,Charter flight,2025-02-01,41837.37
TRIP_2136,N452M,Charter flight,2025-08-01,22128.17
TRIP_2137,N301VR,Charter flight,2025-03-01,19973.33
TRIP_2138,N372MZ,Charter flight,2025-07-01,30661.64
TRIP_2139,N99CT,Charter flight,2025-12-01,15967.44
TRIP_2140,N452M,Owner flight,2025-11-01,16392.44
TRIP_2141,N452M,Owner flight,2025-01-01,20172.9
TRIP_2142,N495DD,Charter flight,2025-06-01,43427.64
TRIP_2143,N372MZ,Charter flight,2025-03-01,24131.71
TRIP_2144,N71HC,Charter flight,2025-08-01,22250.54
TRIP_2145,N523AR,Charter flight,2025-06-01,32289.14
TRIP_2146,N452M,Charter flight,2025-12-01,19661.26
TRIP_2147,N523AR,Charter flight,2025-02-01,31249.2
TRIP_2148,N71HC,Charter flight,2025-06-01,17081.4
TRIP_2149,N523AR,Charter flight,2025-07-01,35502.55
TRIP_2150,N452M,Charter flight,2025-05-01,21157.01
TRIP_2151,N71HC,Charter flight,2025-03-01,22170.85
TRIP_2152,N99CT,Charter flight,2025-04-01,16286.89
TRIP_2153,N372MZ,Charter flight,2025-04-01,38495.89
TRIP_2154,N452M,Charter flight,2025-06-01,22729.52
TRIP_2155,N301VR,Owner flight,2025-10-01,21561.23
TRIP_2156,N716TM,Charter flight,2025-01-01,33316.15
TRIP_2157,N301VR,Charter flight,2025-11-01,21271.08
TRIP_2158,N71HC,Charter flight,2025-04-01,20098.88
TRIP_2159,N523AR,Charter flight,2025-10-01,38874.07
TRIP_2160,N604CH,Charter flight,2026-01-01,33533.82
TRIP_2161,N604XT,Charter flight,2025-04-01,35432.1
TRIP_2162,N579MH,Charter flight,2025-10-01,17915.87
TRIP_2163,N71HC,Charter flight,2025-01-01,21263.25
TRIP_2164,N452M,Charter flight,2025-09-01,18626.11
TRIP_2165,N523AR,Charter flight,2025-04-01,37049.86
TRIP_2166,N610TX,Charter flight,2025-07-01,22471.06
TRIP_2167,N604XT,Charter flight,2025-12-01,32560.11
TRIP_2168,N301VR,Charter flight,2026-02-01,20577.97
TRIP_2169,N604XT,Charter flight,2025-03-01,35697.98
TRIP_2170,N71HC,Charter flight,2025-10-01,21420.16
TRIP_2171,N604XT,Owner flight,2025-12-01,38159.43
TRIP_2172,N301VR,Charter flight,2025-03-01,22147.53
TRIP_2173,N99CT,Owner flight,2026-02-01,19550.27
TRIP_2174,N452M,Owner flight,2025-08-01,24495.8
TRIP_2175,N99CT,Charter flight,2025-08-01,22379.97
TRIP_2176,N452M,Charter flight,2025-11-01,24012.86
TRIP_2177,N716TM,Charter flight,2025-12-01,36386.83
TRIP_2178,N604XT,Owner flight,2025-01-01,36623.22
TRIP_2179,N372MZ,Charter flight,2025-10-01,34531.24
TRIP_2180,N495DD,Charter flight,2025-02-01,33224.9
TRIP_2181,N716TM,Charter flight,2025-08-01,38901.35
TRIP_2182,N99CT,Charter flight,2025-01-01,21161.48
TRIP_2183,N301VR,Charter flight,2025-12-01,20171.09
TRIP_2184,N716TM,Charter flight,2025-08-01,30909.5
TRIP_2185,N604XT,Charter flight,2025-08-01,41220.46
TRIP_2186,N610TX,Owner flight,2025-02-01,20781.56
TRIP_2187,N452M,Charter flight,2025-04-01,17433.19
TRIP_2188,N604CH,Charter flight,2025-06-01,35325.69
TRIP_2189,N604CH,Charter flight,2025-12-01,34196.32
TRIP_2190,N604XT,Charter flight,2025-11-01,34032.21
TRIP_2191,N716TM,Charter flight,2025-09-01,37305.04
TRIP_2192,N452M,Charter flight,2025-08-01,20001.15
TRIP_2193,N604XT,Charter flight,2025-12-01,33778.0
TRIP_2194,N579MH,Charter flight,2025-08-01,28768.42
TRIP_2195,N301VR,Charter flight,2025-07-01,16151.08
TRIP_2196,N523AR,Charter flight,2026-02-01,34794.47
TRIP_2197,N523AR,Charter flight,2026-01-01,38715.41
TRIP_2198,N452M,Charter flight,2025-09-01,22067.33
TRIP_2199,N579MH,Charter flight,2025-02-01,27570.17
TRIP_2200,N71HC,Charter flight,2025-03-01,25553.93
TRIP_2201,N610TX,Charter flight,2025-10-01,24747.38
TRIP_2202,N301VR,Charter flight,2025-08-01,17611.16
TRIP_2203,N523AR,Owner flight,2026-02-01,28557.19
TRIP_2204,N301VR,Owner flight,2025-06-01,21317.13
TRIP_2205,N372MZ,Charter flight,2025-10-01,29583.53
TRIP_2206,N610TX,Charter flight,2025-09-01,15683.83
TRIP_2207,N716TM,Charter flight,2025-10-01,36264.97
TRIP_2208,N452M,Charter flight,2025-04-01,21917.61
TRIP_2209,N716TM,Charter flight,2025-08-01,41844.56
TRIP_2210,N452M,Owner flight,2025-10-01,22421.08
TRIP_2211,N604CH,Charter flight,2025-03-01,42678.24
TRIP_2212,N604CH,Charter flight,2025-03-01,36422.22
TRIP_2213,N301VR,Charter flight,2025-08-01,17659.32
TRIP_2214,N610TX,Charter flight,2025-05-01,22555.47
TRIP_2215,N372MZ,Charter flight,2025-03-01,40337.25
TRIP_2216,N716TM,Charter flight,2025-10-01,36564.34
TRIP_2217,N452M,Charter flight,2025-11-01,24126.38
TRIP_2218,N716TM,Charter flight,2025-01-01,34507.0
TRIP_2219,N452M,Charter flight,2025-03-01,21864.75
TRIP_2220,N301VR,Charter flight,2025-12-01,20064.17
TRIP_2221,N372MZ,Charter flight,2025-09-01,44516.17
TRIP_2222,N495DD,Charter flight,2025-05-01,38365.04
TRIP_2223,N301VR,Charter flight,2025-12-01,17708.24
TRIP_2224,N716TM,Owner flight,2025-10-01,42410.39
TRIP_2225,N301VR,Charter flight,2025-02-01,18667.05
TRIP_2226,N523AR,Charter flight,2025-07-01,35054.78
TRIP_2227,N716TM,Charter flight,2025-02-01,36873.2
TRIP_2228,N579MH,Charter flight,2025-04-01,25924.97
TRIP_2229,N716TM,Charter flight,2025-12-01,36934.89
TRIP_2230,N716TM,Charter flight,2025-07-01,30467.82
TRIP_2231,N372MZ,Charter flight,2025-04-01,36948.14
TRIP_2232,N301VR,Charter flight,2025-07-01,23251.61
TRIP_2233,N452M,Owner flight,2025-07-01,23179.66
TRIP_2234,N452M,Owner flight,2025-01-01,17245.47
TRIP_2235,N604XT,Charter flight,2025-06-01,32377.39
TRIP_2236,N579MH,Charter flight,2025-09-01,20344.17
TRIP_2237,N452M,Charter flight,2025-02-01,21349.53
TRIP_2238,N99CT,Charter flight,2026-02-01,16620.88
TRIP_2239,N301VR,Charter flight,2025-03-01,17693.14
TRIP_2240,N716TM,Charter flight,2025-10-01,32339.46
TRIP_2241,N604CH,Owner flight,2025-05-01,27812.84
TRIP_2242,N301VR,Charter flight,2025-09-01,20430.5
TRIP_2243,N579MH,Charter flight,2025-04-01,16627.27
TRIP_2244,N610TX,Charter flight,2025-01-01,21713.36
TRIP_2245,N452M,Charter flight,2025-04-01,19507.45
TRIP_2246,N495DD,Charter flight,2025-06-01,32504.07
TRIP_2247,N301VR,Charter flight,2025-05-01,19348.13
TRIP_2248,N452M,Owner flight,2026-02-01,20349.03
TRIP_2249,N579MH,Charter flight,2026-01-01,26075.03
TRIP_2250,N301VR,Charter flight,2025-01-01,23792.74
TRIP_2251,N301VR,Owner flight,2025-04-01,23034.76
TRIP_2252,N452M,Charter flight,2025-06-01,26079.22
TRIP_2253,N604XT,Charter flight,2026-01-01,37701.19
TRIP_2254,N452M,Charter flight,2025-10-01,20850.79
